loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
15000.0,0.1072,324.05,RENT,40560.0,Not Verified,n,19.08,0.0,0.0,13.0,0.0,9518.0,14.0,w,14424.73,14424.73,905.16,905.16,575.27,329.89,0.0,0.0,0.0,324.05,0.0,1.0,Individual,0.0,0.0,33000.0,1.0,7.0,0.0,1.0,15.0,23482.0,84.0,1.0,2.0,5433.0,59.0,27700.0,1.0,0.0,0.0,3.0,2538.0,10182.0,48.3,0.0,0.0,63.0,53.0,5.0,5.0,0.0,5.0,15.0,0.0,3.0,3.0,4.0,4.0,8.0,6.0,6.0,3.0,13.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,55788.0,33000.0,19700.0,28088.0,N,N,low_risk
35625.0,0.11800000000000001,788.87,MORTGAGE,150000.0,Not Verified,n,13.37,0.0,0.0,10.0,0.0,21076.0,17.0,w,34296.35,34296.35,2343.26,2343.26,1328.65,1014.61,0.0,0.0,0.0,788.87,0.0,1.0,Individual,0.0,0.0,283100.0,0.0,1.0,0.0,0.0,26.0,19936.0,48.0,0.0,1.0,7790.0,62.0,24800.0,0.0,0.0,1.0,1.0,31456.0,2724.0,88.6,0.0,0.0,132.0,392.0,20.0,20.0,2.0,20.0,4.0,0.0,5.0,5.0,5.0,7.0,5.0,7.0,10.0,5.0,9.0,0.0,0.0,0.0,0.0,93.8,60.0,0.0,0.0,332592.0,41012.0,23800.0,41792.0,N,N,low_risk
20000.0,0.2727,613.94,RENT,180000.0,Verified,n,7.54,0.0,0.0,13.0,1.0,19931.0,16.0,w,0.0,0.0,21292.4364315572,21292.44,20000.0,1292.44,0.0,0.0,0.0,417.36,0.0,1.0,Individual,0.0,0.0,42022.0,1.0,1.0,0.0,2.0,15.0,22091.0,85.0,3.0,7.0,4426.0,57.0,48200.0,4.0,0.0,3.0,9.0,3502.0,16582.0,41.4,0.0,0.0,35.0,151.0,6.0,6.0,0.0,7.0,1.0,0.0,5.0,8.0,8.0,8.0,4.0,12.0,12.0,8.0,13.0,0.0,0.0,0.0,3.0,100.0,14.3,1.0,0.0,74101.0,42022.0,28300.0,25901.0,N,N,low_risk
14500.0,0.0756,451.44,MORTGAGE,70000.0,Source Verified,n,27.52,0.0,1.0,14.0,0.0,14519.0,36.0,w,5987.48,5987.48,8676.71,8676.71,8512.52,141.62,22.57,0.0,0.0,451.44,0.0,1.0,Individual,0.0,0.0,386855.0,1.0,5.0,1.0,3.0,5.0,84897.0,76.0,1.0,2.0,7237.0,49.0,41600.0,0.0,1.0,2.0,6.0,27633.0,18548.0,37.3,0.0,0.0,174.0,177.0,11.0,5.0,2.0,21.0,5.0,0.0,2.0,6.0,3.0,5.0,15.0,8.0,19.0,6.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,442642.0,99416.0,29600.0,107542.0,N,N,low_risk
18750.0,0.0702,579.12,MORTGAGE,138000.0,Source Verified,n,19.39,0.0,0.0,12.0,0.0,3385.0,27.0,w,17808.39,17808.39,1139.96,1139.96,941.61,198.35,0.0,0.0,0.0,579.12,0.0,1.0,Individual,0.0,0.0,274704.0,0.0,3.0,0.0,1.0,23.0,135211.0,55.0,0.0,1.0,2877.0,36.0,43700.0,1.0,2.0,0.0,2.0,24973.0,35815.0,8.6,0.0,0.0,144.0,253.0,17.0,17.0,5.0,17.0,23.0,0.0,2.0,2.0,5.0,6.0,9.0,8.0,13.0,2.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,323829.0,138596.0,39200.0,139155.0,N,N,low_risk
10000.0,0.1894,366.26,OWN,48000.0,Source Verified,n,25.0,1.0,1.0,11.0,0.0,5606.0,15.0,w,9791.57,9791.57,355.74,355.74,208.43,147.31,0.0,0.0,0.0,366.26,0.0,1.0,Individual,0.0,67.0,110576.0,2.0,2.0,2.0,2.0,5.0,104970.0,93.0,0.0,1.0,1855.0,54.0,14800.0,1.0,0.0,4.0,3.0,10052.0,924.0,79.0,0.0,0.0,38.0,113.0,17.0,5.0,0.0,17.0,5.0,0.0,2.0,3.0,3.0,3.0,3.0,9.0,12.0,3.0,11.0,0.0,0.0,1.0,2.0,93.3,66.7,0.0,0.0,121100.0,110576.0,4400.0,106300.0,N,N,low_risk
3000.0,0.1033,97.27,OWN,139000.0,Not Verified,n,24.26,0.0,0.0,18.0,0.0,23973.0,49.0,w,2756.11,2756.11,295.41,295.41,243.89,51.52,0.0,0.0,0.0,97.27,1.0,1.0,Individual,0.0,111.0,125943.0,3.0,5.0,3.0,4.0,2.0,101970.0,60.0,3.0,3.0,5398.0,54.0,52600.0,5.0,5.0,6.0,7.0,6997.0,13381.0,45.4,0.0,0.0,115.0,83.0,6.0,2.0,0.0,26.0,4.0,0.0,3.0,4.0,5.0,10.0,26.0,13.0,23.0,4.0,18.0,0.0,0.0,0.0,6.0,100.0,20.0,0.0,0.0,181196.0,125943.0,24500.0,128596.0,N,N,low_risk
5000.0,0.0702,154.44,MORTGAGE,41000.0,Not Verified,n,35.13,0.0,1.0,11.0,0.0,6028.0,31.0,w,4874.81,4874.81,152.49,152.49,125.19,27.3,0.0,0.0,0.0,154.44,0.0,1.0,Joint App,0.0,0.0,133259.0,3.0,4.0,2.0,3.0,6.0,32050.0,77.0,2.0,3.0,2794.0,52.0,31000.0,3.0,7.0,3.0,7.0,12114.0,24972.0,19.4,0.0,0.0,233.0,143.0,2.0,2.0,5.0,2.0,5.0,0.0,4.0,4.0,5.0,6.0,19.0,5.0,7.0,4.0,11.0,0.0,0.0,0.0,4.0,93.5,0.0,0.0,0.0,180511.0,38078.0,31000.0,41711.0,N,N,low_risk
20000.0,0.16399999999999998,490.63,RENT,78000.0,Not Verified,n,24.12,1.0,0.0,11.0,0.0,10020.0,24.0,w,19782.7,19782.7,472.41,472.41,217.3,255.11,0.0,0.0,0.0,490.63,0.0,1.0,Individual,0.0,0.0,62254.0,0.0,4.0,0.0,2.0,13.0,52234.0,84.0,0.0,0.0,6896.0,80.0,16200.0,2.0,0.0,0.0,2.0,5659.0,3335.0,74.7,0.0,0.0,179.0,243.0,27.0,13.0,1.0,60.0,13.0,1.0,2.0,3.0,4.0,5.0,12.0,7.0,10.0,3.0,11.0,0.0,0.0,0.0,0.0,90.9,50.0,0.0,0.0,78256.0,62254.0,13200.0,62056.0,N,N,low_risk
21000.0,0.08810000000000001,665.94,MORTGAGE,53000.0,Not Verified,n,34.78,2.0,1.0,9.0,0.0,2425.0,20.0,w,19972.71,19972.71,1306.19,1306.19,1027.29,278.9,0.0,0.0,0.0,665.94,0.0,1.0,Individual,0.0,0.0,132054.0,1.0,3.0,1.0,3.0,6.0,64640.0,74.0,2.0,3.0,1917.0,62.0,11400.0,3.0,0.0,3.0,6.0,14673.0,7475.0,24.5,0.0,0.0,132.0,170.0,8.0,6.0,1.0,18.0,1.0,3.0,2.0,2.0,3.0,5.0,10.0,5.0,8.0,2.0,9.0,0.0,0.0,2.0,3.0,85.0,0.0,0.0,0.0,185899.0,67065.0,9900.0,81799.0,N,N,low_risk
10000.0,0.11800000000000001,221.44,MORTGAGE,59000.0,Not Verified,n,24.69,0.0,0.0,9.0,1.0,10029.0,13.0,w,9627.04,9627.04,657.76,657.76,372.96,284.8,0.0,0.0,0.0,221.44,0.0,1.0,Individual,0.0,0.0,36141.0,0.0,2.0,0.0,3.0,15.0,26112.0,71.0,0.0,0.0,5736.0,51.0,34200.0,2.0,0.0,0.0,3.0,4016.0,21348.0,31.6,0.0,0.0,24.0,222.0,35.0,15.0,1.0,35.0,15.0,0.0,5.0,7.0,5.0,6.0,3.0,7.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,71117.0,36141.0,31200.0,36917.0,N,N,low_risk
10000.0,0.1131,328.86,MORTGAGE,43000.0,Source Verified,n,39.52,0.0,1.0,13.0,0.0,9561.0,32.0,w,9528.57,9528.57,645.15,645.15,471.43,173.72,0.0,0.0,0.0,328.86,0.0,1.0,Joint App,0.0,0.0,208586.0,2.0,3.0,1.0,2.0,6.0,24956.0,55.0,1.0,2.0,4292.0,45.0,32000.0,0.0,1.0,4.0,5.0,16045.0,5795.0,56.4,0.0,0.0,123.0,223.0,12.0,3.0,1.0,12.0,2.0,0.0,3.0,6.0,4.0,7.0,15.0,9.0,16.0,6.0,13.0,0.0,0.0,0.0,3.0,96.9,50.0,0.0,0.0,250969.0,34517.0,13300.0,45119.0,N,N,low_risk
28000.0,0.1033,907.83,MORTGAGE,180000.0,Not Verified,n,17.5,0.0,0.0,19.0,0.0,36334.0,28.0,w,27333.2,27333.2,875.69,875.69,666.8,208.89,0.0,0.0,0.0,907.83,0.0,1.0,Individual,0.0,0.0,437346.0,1.0,1.0,1.0,1.0,9.0,18164.0,73.0,3.0,3.0,6766.0,52.0,87200.0,2.0,0.0,0.0,4.0,23018.0,40812.0,47.1,0.0,0.0,147.0,162.0,3.0,3.0,3.0,3.0,14.0,0.0,13.0,14.0,14.0,18.0,4.0,16.0,20.0,14.0,19.0,0.0,0.0,0.0,4.0,96.4,14.3,0.0,0.0,546403.0,69026.0,77100.0,25000.0,N,N,low_risk
36000.0,0.139,835.8,OWN,120000.0,Source Verified,n,12.17,0.0,0.0,12.0,1.0,91.0,32.0,w,35157.55,35157.55,1546.5,1546.5,842.45,704.05,0.0,0.0,0.0,835.8,0.0,1.0,Joint App,0.0,0.0,61787.0,3.0,3.0,3.0,4.0,3.0,61696.0,96.0,3.0,4.0,63.0,62.0,35200.0,2.0,0.0,5.0,8.0,5149.0,31737.0,0.2,0.0,0.0,235.0,103.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,7.0,8.0,22.0,9.0,10.0,2.0,12.0,0.0,0.0,0.0,6.0,96.9,0.0,1.0,0.0,99387.0,61787.0,31800.0,64187.0,N,N,low_risk
10000.0,0.0646,306.31,RENT,60000.0,Not Verified,n,33.78,0.0,0.0,10.0,0.0,9636.0,17.0,w,9238.49,9238.49,915.34,915.34,761.51,153.83,0.0,0.0,0.0,306.31,0.0,1.0,Individual,0.0,0.0,63843.0,1.0,3.0,1.0,2.0,10.0,54207.0,72.0,1.0,1.0,2741.0,60.0,31200.0,1.0,7.0,2.0,3.0,6384.0,6165.0,38.4,0.0,0.0,80.0,64.0,4.0,4.0,0.0,45.0,10.0,0.0,2.0,5.0,2.0,2.0,7.0,7.0,7.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,106556.0,63843.0,10000.0,75356.0,N,N,low_risk
5925.0,0.23399999999999999,230.6,RENT,28800.0,Not Verified,n,29.5,0.0,2.0,8.0,0.0,2325.0,39.0,f,5692.63,5692.63,422.69,422.69,232.37,190.32,0.0,0.0,0.0,230.6,0.0,1.0,Individual,0.0,0.0,17249.0,2.0,2.0,2.0,3.0,4.0,14924.0,82.0,1.0,2.0,1263.0,49.0,16900.0,3.0,0.0,3.0,5.0,2156.0,11740.0,14.9,0.0,0.0,24.0,118.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,20.0,3.0,6.0,36.0,4.0,8.0,0.0,0.0,0.0,3.0,94.9,0.0,0.0,0.0,35100.0,17249.0,13800.0,18200.0,N,N,low_risk
10000.0,0.1894,366.26,OWN,75000.0,Source Verified,n,20.58,0.0,2.0,12.0,0.0,11229.0,25.0,f,9364.8,9364.8,1088.26,1088.26,635.2,453.06,0.0,0.0,0.0,366.26,0.0,1.0,Individual,0.0,82.0,25962.0,1.0,3.0,1.0,3.0,7.0,14733.0,81.0,2.0,2.0,2855.0,72.0,18100.0,3.0,0.0,4.0,5.0,2360.0,2123.0,77.7,0.0,0.0,168.0,313.0,4.0,4.0,0.0,4.0,3.0,0.0,3.0,7.0,3.0,5.0,12.0,8.0,13.0,7.0,12.0,0.0,0.0,0.0,3.0,92.0,66.7,0.0,0.0,36222.0,25962.0,9500.0,18122.0,N,N,low_risk
20000.0,0.0819,628.49,RENT,125000.0,Not Verified,n,4.59,1.0,1.0,5.0,0.0,13105.0,6.0,w,19508.01,19508.01,619.39,619.39,491.99,127.4,0.0,0.0,0.0,628.49,0.0,1.0,Individual,0.0,0.0,18179.0,0.0,1.0,1.0,1.0,8.0,5074.0,87.0,0.0,0.0,9109.0,42.0,37300.0,0.0,1.0,2.0,1.0,3636.0,23395.0,35.9,0.0,0.0,8.0,62.0,28.0,8.0,0.0,35.0,4.0,0.0,2.0,2.0,3.0,3.0,1.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,83.3,0.0,0.0,0.0,43125.0,18179.0,36500.0,5825.0,N,N,low_risk
23500.0,0.0646,719.83,RENT,91800.0,Verified,n,25.88,0.0,0.0,8.0,0.0,15185.0,14.0,w,22906.68,22906.68,719.83,719.83,593.32,126.51,0.0,0.0,0.0,736.7,0.0,1.0,Individual,0.0,0.0,135117.0,0.0,6.0,1.0,2.0,7.0,119932.0,86.0,0.0,0.0,11724.0,70.0,35400.0,0.0,1.0,1.0,2.0,16890.0,20215.0,42.9,0.0,0.0,89.0,98.0,42.0,7.0,0.0,42.0,7.0,0.0,2.0,2.0,2.0,6.0,7.0,2.0,7.0,2.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,159502.0,135117.0,35400.0,124102.0,N,N,low_risk
15000.0,0.2,397.41,MORTGAGE,37604.0,Verified,n,31.89,0.0,0.0,13.0,0.0,18188.0,18.0,w,14852.58,14852.58,414.08,414.08,147.42,266.66,0.0,0.0,0.0,430.75,0.0,1.0,Individual,0.0,0.0,128168.0,0.0,1.0,1.0,1.0,10.0,11646.0,69.0,0.0,0.0,6491.0,64.0,29700.0,1.0,0.0,2.0,1.0,9859.0,1351.0,91.3,0.0,0.0,10.0,399.0,32.0,10.0,5.0,32.0,10.0,0.0,5.0,8.0,5.0,5.0,1.0,11.0,12.0,8.0,13.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,147870.0,29834.0,15500.0,16770.0,N,N,low_risk
9600.0,0.1356,326.06,RENT,70000.0,Not Verified,n,29.73,0.0,3.0,21.0,1.0,6685.0,29.0,w,8939.85,8939.85,928.55,928.55,660.15,268.4,0.0,0.0,0.0,326.06,0.0,1.0,Individual,0.0,0.0,329513.0,0.0,16.0,1.0,6.0,9.0,322828.0,103.0,0.0,1.0,2895.0,93.0,23500.0,5.0,0.0,4.0,7.0,15691.0,15215.0,30.5,0.0,0.0,231.0,70.0,17.0,9.0,0.0,17.0,2.0,0.0,3.0,3.0,4.0,4.0,23.0,5.0,6.0,3.0,21.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,285050.0,329513.0,21900.0,261550.0,N,N,low_risk
34700.0,0.1797,880.59,RENT,80000.0,Source Verified,n,20.1,0.0,0.0,12.0,1.0,19667.0,16.0,w,33972.68,33972.68,1674.57,1674.57,727.32,947.25,0.0,0.0,0.0,880.59,0.0,1.0,Individual,0.0,0.0,38725.0,0.0,2.0,0.0,2.0,21.0,19058.0,66.0,0.0,0.0,8386.0,40.0,68400.0,1.0,0.0,0.0,2.0,3227.0,46864.0,29.4,0.0,0.0,165.0,220.0,52.0,21.0,0.0,52.0,21.0,0.0,7.0,8.0,9.0,10.0,4.0,10.0,12.0,8.0,12.0,0.0,0.0,0.0,0.0,100.0,11.1,1.0,0.0,97400.0,38725.0,66400.0,29000.0,N,N,low_risk
16000.0,0.08810000000000001,330.67,RENT,45000.0,Source Verified,n,23.12,0.0,0.0,22.0,0.0,14402.0,39.0,w,15572.03,15572.03,653.51,653.51,427.97,225.54,0.0,0.0,0.0,330.67,0.0,1.0,Individual,0.0,0.0,84373.0,0.0,12.0,0.0,1.0,16.0,69971.0,105.0,0.0,0.0,3997.0,77.0,43000.0,0.0,0.0,4.0,1.0,3835.0,18191.0,33.4,0.0,0.0,172.0,120.0,45.0,16.0,1.0,63.0,3.0,0.0,3.0,6.0,5.0,6.0,24.0,10.0,14.0,6.0,22.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,109500.0,84373.0,27300.0,66500.0,N,N,low_risk
20000.0,0.2534,591.02,MORTGAGE,130000.0,Verified,n,33.35,0.0,0.0,16.0,0.0,25695.0,25.0,w,19659.06,19659.06,1153.88,1153.88,340.94,812.94,0.0,0.0,0.0,591.02,0.0,1.0,Individual,0.0,567.0,320878.0,1.0,8.0,1.0,3.0,5.0,144901.0,82.0,1.0,2.0,12656.0,72.0,51200.0,1.0,1.0,1.0,5.0,20055.0,19068.0,55.4,0.0,0.0,166.0,113.0,7.0,5.0,1.0,7.0,5.0,0.0,4.0,6.0,4.0,6.0,12.0,7.0,12.0,6.0,16.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,402727.0,170596.0,42800.0,179697.0,N,N,low_risk
10000.0,0.124,224.48,OWN,78000.0,Not Verified,n,26.12,0.0,0.0,18.0,0.0,6831.0,42.0,w,9878.85,9878.85,217.59,217.59,121.15,96.44,0.0,0.0,0.0,224.48,0.0,1.0,Individual,0.0,0.0,53113.0,0.0,4.0,2.0,2.0,10.0,46282.0,50.0,1.0,3.0,4272.0,21.0,84700.0,0.0,1.0,1.0,5.0,2951.0,70243.0,6.3,0.0,0.0,159.0,159.0,8.0,8.0,0.0,19.0,10.0,0.0,5.0,7.0,10.0,11.0,16.0,14.0,26.0,7.0,18.0,0.0,0.0,0.0,3.0,97.6,0.0,0.0,0.0,161871.0,53113.0,75000.0,77171.0,N,N,low_risk
32000.0,0.0646,980.19,MORTGAGE,140000.0,Source Verified,n,13.13,0.0,0.0,10.0,0.0,44577.0,15.0,w,30379.8,30379.8,1948.9,1948.9,1620.2,328.7,0.0,0.0,0.0,980.19,0.0,1.0,Individual,0.0,0.0,461381.0,0.0,2.0,0.0,0.0,114.0,15239.0,52.0,2.0,2.0,26549.0,64.0,65100.0,0.0,1.0,0.0,3.0,46138.0,14076.0,74.0,0.0,0.0,161.0,121.0,7.0,7.0,1.0,34.0,18.0,0.0,4.0,6.0,5.0,8.0,4.0,7.0,10.0,6.0,10.0,0.0,0.0,0.0,2.0,93.3,40.0,0.0,0.0,506606.0,59816.0,54100.0,29114.0,N,N,low_risk
4000.0,0.0702,123.55,MORTGAGE,54000.0,Not Verified,n,21.69,0.0,0.0,10.0,0.0,5416.0,15.0,w,3899.85,3899.85,121.99,121.99,100.15,21.84,0.0,0.0,0.0,123.55,0.0,1.0,Individual,0.0,0.0,34221.0,0.0,2.0,1.0,1.0,10.0,28805.0,72.0,0.0,1.0,2128.0,37.0,51600.0,1.0,0.0,2.0,2.0,3422.0,32702.0,13.0,0.0,0.0,68.0,202.0,13.0,10.0,0.0,13.0,10.0,0.0,3.0,4.0,5.0,8.0,4.0,8.0,11.0,4.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,91546.0,34221.0,37600.0,39946.0,N,N,low_risk
8000.0,0.1131,263.09,MORTGAGE,110000.0,Source Verified,n,11.82,0.0,1.0,15.0,0.0,7602.0,21.0,w,7431.61,7431.61,756.6,756.6,568.39,188.21,0.0,0.0,0.0,263.09,0.0,1.0,Individual,0.0,330.0,298619.0,3.0,6.0,1.0,2.0,5.0,64045.0,91.0,2.0,3.0,2999.0,81.0,17400.0,2.0,1.0,1.0,5.0,19908.0,8361.0,43.1,0.0,0.0,163.0,374.0,2.0,2.0,3.0,2.0,5.0,2.0,3.0,5.0,4.0,4.0,7.0,7.0,10.0,5.0,15.0,0.0,0.0,0.0,3.0,75.0,25.0,0.0,0.0,385109.0,71647.0,14700.0,70709.0,N,N,low_risk
24000.0,0.16140000000000002,845.43,MORTGAGE,54000.0,Not Verified,n,30.36,0.0,0.0,11.0,0.0,35743.0,18.0,w,23477.37,23477.37,823.91,823.91,522.63,301.28,0.0,0.0,0.0,845.43,0.0,1.0,Joint App,0.0,0.0,255874.0,2.0,1.0,0.0,0.0,28.0,9977.0,58.0,3.0,5.0,11228.0,71.0,46800.0,0.0,0.0,0.0,6.0,28430.0,9430.0,78.7,0.0,0.0,59.0,326.0,2.0,2.0,1.0,2.0,16.0,0.0,6.0,7.0,7.0,9.0,3.0,8.0,13.0,7.0,11.0,0.0,0.0,0.0,3.0,100.0,83.3,0.0,0.0,277694.0,45720.0,44300.0,17294.0,N,N,low_risk
6000.0,0.17190000000000003,214.49,RENT,55000.0,Source Verified,n,15.36,2.0,0.0,8.0,0.0,9598.0,8.0,w,5871.46,5871.46,208.76,208.76,128.54,80.22,0.0,0.0,0.0,214.49,0.0,1.0,Individual,0.0,0.0,16811.0,0.0,1.0,0.0,1.0,15.0,7213.0,72.0,1.0,3.0,6539.0,56.0,20000.0,1.0,0.0,0.0,4.0,2101.0,7802.0,55.2,0.0,0.0,15.0,49.0,12.0,12.0,0.0,32.0,15.0,0.0,2.0,2.0,2.0,2.0,1.0,7.0,7.0,2.0,8.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,30000.0,16811.0,17400.0,10000.0,N,N,low_risk
25000.0,0.1502,595.02,OWN,135000.0,Not Verified,n,11.4,0.0,0.0,10.0,0.0,19122.0,40.0,f,24432.26,24383.4,1137.89,1135.61,567.74,570.15,0.0,0.0,0.0,595.02,0.0,1.0,Individual,0.0,0.0,101661.0,4.0,3.0,2.0,5.0,1.0,82539.0,92.0,3.0,5.0,9968.0,40.0,82600.0,1.0,4.0,4.0,10.0,10166.0,62478.0,23.4,0.0,0.0,196.0,80.0,4.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,6.0,9.0,29.0,7.0,11.0,4.0,10.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,153641.0,101661.0,81600.0,71041.0,N,N,low_risk
5000.0,0.0756,155.67,MORTGAGE,62000.0,Not Verified,n,14.17,0.0,2.0,10.0,0.0,4262.0,11.0,w,4750.88,4750.88,309.24,309.24,249.12,60.12,0.0,0.0,0.0,155.67,0.0,1.0,Individual,0.0,0.0,136612.0,2.0,1.0,1.0,1.0,9.0,9223.0,51.0,3.0,4.0,1577.0,21.0,45500.0,2.0,1.0,3.0,6.0,13661.0,25334.0,6.5,0.0,0.0,33.0,49.0,4.0,4.0,1.0,4.0,1.0,0.0,3.0,6.0,4.0,4.0,2.0,7.0,8.0,6.0,10.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,189573.0,13485.0,27100.0,17973.0,N,N,low_risk
20500.0,0.0819,417.54,MORTGAGE,72500.0,Not Verified,n,21.97,0.0,0.0,7.0,0.0,51436.0,25.0,w,19942.85,19942.85,816.42,816.42,557.15,259.27,0.0,0.0,0.0,417.54,0.0,1.0,Individual,0.0,0.0,317842.0,1.0,3.0,0.0,1.0,22.0,29837.0,61.0,2.0,2.0,16152.0,50.0,87600.0,1.0,3.0,1.0,3.0,45406.0,28814.0,39.5,0.0,0.0,161.0,149.0,1.0,1.0,1.0,1.0,7.0,0.0,2.0,3.0,2.0,4.0,17.0,3.0,7.0,3.0,7.0,0.0,0.0,0.0,2.0,95.8,0.0,0.0,0.0,394308.0,81273.0,47600.0,49055.0,N,N,low_risk
15000.0,0.1894,388.62,MORTGAGE,60000.0,Verified,n,12.2,0.0,3.0,12.0,1.0,10791.0,21.0,w,14693.86,14693.86,848.27,848.27,306.14,542.13,0.0,0.0,0.0,388.62,0.0,1.0,Individual,0.0,0.0,232842.0,2.0,1.0,1.0,3.0,3.0,6344.0,98.0,2.0,2.0,2150.0,57.0,23800.0,3.0,3.0,3.0,5.0,19404.0,5295.0,42.4,0.0,0.0,51.0,75.0,1.0,1.0,1.0,51.0,1.0,0.0,3.0,7.0,3.0,5.0,5.0,10.0,15.0,7.0,12.0,0.0,0.0,0.0,3.0,95.2,0.0,1.0,0.0,258097.0,17135.0,9200.0,6500.0,N,N,low_risk
3500.0,0.0756,108.97,RENT,30000.0,Source Verified,n,18.8,0.0,1.0,14.0,0.0,9681.0,14.0,f,3325.79,3325.79,216.47,216.47,174.21,42.26,0.0,0.0,0.0,108.97,0.0,1.0,Individual,0.0,0.0,30131.0,2.0,3.0,2.0,3.0,2.0,20450.0,91.0,4.0,8.0,6242.0,46.0,42600.0,0.0,2.0,2.0,11.0,2152.0,21424.0,31.1,0.0,0.0,13.0,82.0,4.0,2.0,0.0,4.0,4.0,0.0,4.0,5.0,7.0,7.0,3.0,11.0,11.0,5.0,14.0,0.0,0.0,0.0,6.0,100.0,28.6,0.0,0.0,65152.0,30131.0,31100.0,22552.0,N,N,low_risk
10000.0,0.08810000000000001,317.12,RENT,150000.0,Not Verified,n,4.34,0.0,0.0,10.0,0.0,11621.0,11.0,w,9510.8,9510.8,614.67,614.67,489.2,125.47,0.0,0.0,0.0,317.12,0.0,1.0,Individual,0.0,0.0,17305.0,0.0,1.0,0.0,1.0,16.0,5684.0,58.0,2.0,4.0,4961.0,33.0,43200.0,0.0,0.0,1.0,5.0,2163.0,26579.0,30.4,0.0,0.0,123.0,139.0,8.0,8.0,0.0,8.0,9.0,1.0,6.0,6.0,8.0,8.0,2.0,9.0,9.0,6.0,10.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,52944.0,17305.0,38200.0,9744.0,N,N,low_risk
13000.0,0.16140000000000002,457.95,RENT,58000.0,Not Verified,n,26.42,0.0,0.0,26.0,0.0,19484.0,43.0,w,12429.99,12429.99,892.59,892.59,570.01,322.58,0.0,0.0,0.0,457.95,0.0,1.0,Individual,0.0,0.0,86083.0,0.0,13.0,1.0,1.0,11.0,66599.0,105.0,2.0,3.0,4054.0,99.0,22900.0,0.0,0.0,4.0,4.0,3311.0,1921.0,83.4,0.0,0.0,114.0,112.0,7.0,7.0,0.0,7.0,7.0,1.0,6.0,12.0,6.0,6.0,24.0,13.0,17.0,12.0,26.0,0.0,0.0,0.0,3.0,97.6,83.3,0.0,0.0,86615.0,86083.0,11600.0,63715.0,N,N,low_risk
